lnkon,rgyr,glob,AM1_dipole,AM1_E,AM1_HF,AM1_HOMO,apol,ASA+,ASA-,ASA_H,ASA_P,ast_violation,ast_violation_ext,a_acc,a_aro,a_base,a_ICM,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_1,BCUT_SMR_2,b_1rotR,b_double,b_max1len,b_rotN,b_rotR,CASA+,CASA-,DASA,DCASA,dens,diameter,dipole,dipoleX,dipoleY,dipoleZ,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FCASA+,FCASA-,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd_C,h_logD,h_logS,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier3,KierA2,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mutagenic,npr1,npr2,opr_brigid,opr_violation,PC+,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POS,petitjean,pmi1,pmiX,pmiY,pmiZ,Q_PC-,Q_RPC+,Q_VSA_FPNEG,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_PNEG,Q_VSA_POL,reactive,RPC-,rsynth,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,SlogP_VSA9,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA7,std_dim2,std_dim3,VAdjEq,vsa_acc,vsa_base,vsa_don,vsa_other,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW6,vsurf_D1,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EWmin1,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB7,vsurf_HL2,vsurf_ID1,vsurf_ID3,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_W1,vsurf_W2,vsurf_W8,vsurf_Wp2,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,weinerPath
3.144475502,5.048252109,0.043340238,19.80616631,-115329.8727,233.691505,-9.958931565,63.231827,413.0203114,191.2852481,417.4066727,305.7147242,1,3,3,18,3,1.5570858,25,8,1,1.530737,-2.4527068,2.3813674,-2.9726794,-0.53807992,0.79758459,2.485507,-0.49986199,0.85431087,0.1875,2,4,8,0.25,4007.949075,1665.138079,221.7350624,2342.811012,1.020615108,16,4.544713375,-2.900843525,-3.159801242,0.800623678,13.72751864,-189.0917841,-218.634822,-0.596504084,100.1118127,271717.0675,10.8562051,-91.32213824,1.359185526,10.31193134,0.004810356,26.22458888,61.77909943,0.571164207,0.264510067,0.577201252,5.542577535,2.302560125,-0.82393217,-0.38730454,0.08029855,-2.1880746,-0.29300532,0.16445385,-0.55969608,-0.21605732,0.19305076,2.8963492,8.1213932,4.9446917,-0.81170934,-2.7822866,1.0450183,11.153319,8.3258982,1.2029978,0.027547635,6.9976859,7.5579109,9,8,1,1,1.79853,-3.90889,1,0.218007676,0.816889414,19,2,9.7040005,3.7764356,-2.7764356,0.10659132,0.11185529,56.223503,38.388474,54.937717,6.6995511,43.095066,0,28.631105,73.195724,85.784325,13.566921,11.502043,6.7880106,0.76090038,0.47241917,0.073110901,204.13927,31.592293,227.97542,0.5,2200.801276,7712.896381,1996.169919,631.3182745,-8.7049999,0.12366035,0.10450748,0.63513881,0.44671738,45.159214,238.19235,0,0.11108559,0.5,58.739685,0,29.804539,65.794373,0,25.852165,23.862217,65.243027,21.135065,64.262848,210.12543,65.794373,2.623565616,0.940929257,0.37005648,24.932074,41.167557,64.592621,51.01223,6.038644423,0.103643682,2.585822406,2.063545246,0.190255949,1092.846549,110.2463022,1.660421034,1.699069018,2.799418503,0.63735505,0.550652025,0.718287885,-2.879810031,-9.93515217,1.419330684,128.6402028,66.74191399,8.447086234,0.098836981,1.56594684,1.525587901,1.42057965,0.453355126,0.691940397,2.245531465,4.013944267,4.530015043,4.531418861,4.608122976,4.106173892,3.091140576,1.420527452,1528.181599,866.0842844,8.587989988,799.3423704,124.7486802,58.94829922,28.00947824,11.34753676,2720
11.94794938,3.663667458,0.096074894,3.685144106,-75328.80179,256.4277069,-10.99703408,49.875481,245.3693258,202.6445372,490.1208815,45.37269842,2,2,0,15,1,1.3829025,17,2,0,1.4246324,-2.4425237,2.3689849,-2.4519594,-0.46018159,0.72057909,2.4947069,-0.40702155,0.79557002,0.039999999,2,2,1,0.039999999,825.1770377,478.849058,42.72478235,346.3279859,0.994563157,10,1.90117977,1.319409566,0.339153756,-0.065220635,11.98854487,7.979595721,2.021078771,0.046064462,23.99614466,249290.7458,-7.516705514,-57.16227539,-0.00637608,7.013424482,0.003426625,9.925175246,51.20375799,0.45823886,0.378441287,0.915291008,1.5410573,0.894256768,-0.82264483,-0.37227529,0.062994815,-1.424921,-0.23915546,0.14393297,-0.55082107,-0.18305391,0.17868598,2.8800588,0,8.2940426,4.9809465,-5.5086412,1.0011427,14,9.9415674,1.0089227,0.000681633,2.9219532,4.7112169,2,0,1,0,5.5929999,-4.37712,0,0.211646959,0.917288042,22,1,3.3629999,1.9199564,-0.91995645,0.12082881,0.27534434,50.398659,59.715405,23.238689,8.6756124,26.460169,0,0,66.70295,73.529427,0,0,0,0.91429096,0.45423672,0,140.23238,0,168.48854,0.5,804.2775592,2291.593255,1032.771583,783.0193768,-2.3629999,0.15283972,0,0.47763786,0.200351,0,61.852543,0,0.2407956,0.45454547,0,0,4.115149,32.897186,17.643185,66.931625,1.8990928,0,3.1243138,8.8322506,176.00302,97.07206,1.653952892,1.121105442,0.47938794,0,0,0,0,0.261566166,0,2.563626768,1.745631005,0,989.526997,100.1110257,0.706960419,0.650195359,1.135264263,2.605881091,2.818142607,0.747203452,-2.732955539,-2.006178839,1.253526362,96.66652043,3.44227985,0,0,0.151994961,0.261566166,0.27743057,0.249728173,0.079407139,0.642859871,1.735097368,2.003896,0,0,0,0,1.474977799,1000.955814,398.8088506,0,395.3665708,0.073080859,0,0,0,1026
8.505525387,4.54981477,0.237031221,6.896489084,-140252.6314,417.7908036,-12.72391494,84.91556169,427.6725656,222.9535894,639.9611952,119.4059897,1.215686275,2.215686275,2.215686275,29,3.568627451,1.425064398,31.78431373,6,1,1.0055005,-2.457600639,2.488025278,-2.930055457,-0.495940948,0.752257338,2.437678161,-0.454120013,0.801879956,0.23255815,2,4,11.78431373,0.274053819,3771.074603,1570.124804,204.7189732,2200.949787,0.983533138,24,2.889161874,0.105981894,-2.061899793,-0.598137047,9.126711653,-71.91720906,-115.6043994,-0.12988602,20.54204806,558130.3732,41.9291328,-113.0176172,0.681707754,7.844827288,0.006450615,8.876106075,69.33042963,0.563218558,0.293439135,0.842779667,4.973916545,2.066606505,-0.832638759,-0.370948461,0.133769217,-2.188074851,-0.311347492,0.153062706,-0.560213138,-0.201631877,0.179196964,2.956982447,5.210998886,12.05654618,2.990043425,-5.387514394,1.9329267,8.0843126,7.900490745,1.670694976,0.37049858,9.2415085,10.732377,7,5.784313725,0.215686275,1.784313725,4.738176335,-7.566610531,0,0.475956679,0.809277375,31,3.784313725,8.828921639,4.577146878,-2.792833153,0.066895585,0.162899504,107.309911,121.3184659,19.33068884,3.718005608,0,19.96747337,46.13706859,101.689849,76.17264029,0,0,24.70274684,0.81934485,0.393905713,0.054639621,206.5035424,28.64105757,317.7816069,0.5,4285.422344,5145.636267,3507.643751,2102.666798,-7.042823494,0.082998686,0.054639621,0.60217822,0.188090104,28.64105757,127.2619071,0,0.114458687,0.84615386,38.226898,36.879158,12.7423,50.86456443,0,0,9.5073462,93.70419308,32.13682843,24.36426249,353.59882,0,2.629742773,1.728346318,0.31356117,12.59080565,41.79766678,45.62447857,41.801922,3.238215948,0.309094776,2.477619809,2.048602315,0.041285726,1258.876387,119.582621,1.33734003,1.886490438,1.305823936,1.85853537,4.532338262,3.561196802,-2.8382308,-6.194641464,1.322316384,157.8688075,61.43522031,0.646440053,0.017631334,0.395812257,0.410237051,0.521061628,0.516996558,0.401529465,0.946998284,1.552092396,2.303230545,2.942531966,3.777404356,3.532118059,1.810192803,1.639768004,1536.256646,802.1114822,0.848905683,740.6762619,65.16265149,26.36065287,8.521936644,1.5141308,6381
8.465794628,5.871791695,0.113513567,27.06693904,-147268.723,799.0787928,-15.22699366,91.54709726,397.8003363,176.0155306,667.8751879,256.4048123,1,2,2.290635091,17,5.418729817,1.419904947,43.70936491,8,1,1.005237029,-2.764128073,2.730302121,-3.44429602,-0.487508668,0.742312953,2.482579481,-0.442704428,0.801202872,0.23255815,2,4.074273412,11.70936491,0.272310823,4801.131737,1472.420828,221.7848205,3328.711085,0.963970511,24,7.627968038,-1.348925764,-1.054647488,4.97432433,14.50505991,197.5063223,-63.79104819,-0.196049949,66.09114708,649486.9844,-28.00191777,-327.9499716,1.9286628,10.34608448,0.007058375,-10.26055527,66.65261406,0.430430686,0.190450653,0.7226398,5.198678688,1.593263336,-0.87479349,-0.371178146,0.165629644,-2.249476314,-0.331724055,0.153370268,-0.63608778,-0.20109997,0.179188324,3.058932582,5.040572244,21.84312991,-4.785819802,1.225909358,3.871006567,8.035586405,8.734368661,2.235883004,0.675384299,9.2415085,12.431309,9,9.709364909,0,2,1.710508073,-6.004538548,0,0.285937581,0.849951785,31,5.074273412,12.07549408,7.001204554,-3.291839676,0.049739293,0.138198162,132.4512415,177.7542576,23.29808057,5.009975264,0,19.12875399,77.50617409,69.96772127,52.58132073,0,0,13.25474309,0.801340234,0.243768184,0.030789166,140.2591485,17.71011414,435.1484803,0.5,4350.021444,11700.71736,3892.21883,3154.31667,-8.36441993,0.06062741,0.030789166,0.749675068,0.459441666,17.71011414,282.0842709,0,0.109166833,0.84615386,10.48071909,221.27493,6.37115,14.3858099,0,0,9.931095973,98.42099649,33.22973704,26.82986766,176.43184,0,2.633983831,1.635124397,0.31356117,1.651556054,50.63641026,55.7930003,41.801922,1.515093478,0.218153758,2.429472925,2.03656622,0.056713773,1340.519733,107.6381706,0.923405815,2.007120928,1.601032082,1.291032414,1.899951414,1.027794325,-2.815788924,-8.762186639,1.532017276,123.5537102,24.46367771,7.028495081,0.028494323,0.48575013,0.366660945,0.851950056,1.047939617,0.435850094,0.856636848,1.234468232,1.403896783,1.178166858,1.459881132,1.812440914,2.575825053,1.455254677,1823.248147,1012.908258,4.054736881,988.44458,134.4428112,52.04401311,12.52457296,0.744455313,6381
9.022563964,6.195725926,0.086460672,27.62784759,-154432.0128,837.5430583,-15.37513026,97.74627547,379.4428488,175.4631038,738.5566533,238.3576928,1,2,2.272628135,17,5.45474373,1.39774722,47.72737186,8,1,0.99415921,-2.797238537,2.755473389,-3.50933348,-0.484795282,0.571942028,2.489600159,-0.440924544,0.701422075,0.22222222,2,4.083969466,11.72737186,0.260608272,4622.956712,1482.906345,203.9797383,3140.050301,0.950544946,26,6.846257506,-0.425271394,-1.179163161,1.894643559,17.12573191,188.067438,-47.63702174,-0.179845778,83.71527068,215896.1934,-108.8776757,-309.786933,2.350754182,11.33531695,0.008372767,-8.540196908,74.08246577,0.388518989,0.17967908,0.755812113,4.731458595,1.518514234,-0.885794743,-0.353890628,0.131853063,-2.259900074,-0.32742413,0.153051412,-0.630204225,-0.200663424,0.135848588,3.099612968,5.010194149,27.36642738,-3.958183495,-0.088174766,3.871356052,8.01881216,8.689477236,2.303522319,0.676866769,9.7419462,12.865585,9,7.727371865,0,2,2.248830898,-6.265999255,0,0.268146481,0.843244068,31,5.727371865,12.18055616,6.999939383,-3.272567557,0.049930206,0.139012046,134.0338183,244.5390328,22.18340537,4.699570883,0,19.33026195,61.90274722,73.63491736,52.36064717,0,0,13.27464859,0.843251824,0.227830347,0.027919739,143.5872452,17.59168676,486.6888309,0.5,5382.760073,14758.57747,3354.845194,3450.274418,-8.45145707,0.060101435,0.027919739,0.771592775,0.466084262,17.59168676,311.3603938,0,0.113471741,0.85365856,10.904469,221.27493,6.37115,79.87792774,0,0,15.755974,65.53409844,31.11126281,26.23748947,176.43184,65.794373,2.947932123,1.645113809,0.30124658,1.549230153,40.46379994,45.30090217,41.801922,1.525588083,0.286401495,2.412672955,1.877186249,0.04100567,1503.99702,115.7207558,1.201736769,0.942503609,0.978393754,1.012150849,1.029585636,0.876906639,-2.644708014,-8.7193324,1.534512198,154.4542708,26.23234236,4.114198382,0.019058446,0.270203666,0.337650435,0.854079502,1.517744003,0.191498122,0.610841862,0.766038021,1.043077079,1.446089743,2.930663008,4.123888396,4.524235549,1.482902826,1834.304251,926.6256949,2.522225619,900.3933526,103.843065,40.9988875,11.19280946,0.929996623,7439
9.517089507,7.285146862,0.035343779,13.00431034,-146643.7626,360.4548823,-11.9502904,84.26348129,437.8322256,428.8784029,786.4681356,127.6006334,2,3,0.433,29,3.134,1.521327048,27.567,4,1,0.967390776,-2.357679518,2.395913203,-2.895821329,-0.470672512,0.840644378,2.450520356,-0.432686641,0.920335204,0.18604651,2,2.954,9.567,0.222488377,3643.36664,2895.542421,12.77551817,755.267163,1.043919211,24,3.761045202,2.415686927,0.33213178,-0.056255666,8.261256784,-79.32757512,-102.0189309,-0.31926603,24.44077424,101355.0872,4.107028833,-97.08509766,0.062873627,8.887780125,0.006312727,10.31472954,74.39374184,0.478973886,0.469186585,0.860384735,3.986108615,3.167689261,-0.834964078,-0.39987727,0.119183182,-2.150255658,-0.263469341,0.225137426,-0.555355504,-0.198631919,0.297566264,2.912563276,2.205002374,9.153854429,5.9994607,-7.459257713,1.8011607,8.156353891,11.00932238,1.6879834,0.553090591,8.3062916,10.95743,5,5.567,0,2.613,8.106142807,-11.43383087,0,0.119135305,0.929913118,31,3.613,8.318175057,4.200525633,-2.633525633,0.0713366,0.172807688,17.873652,103.01155,42.43492601,7.464065212,0,17.53561065,40.51797916,88.38278066,192.3256868,0,0,13.09736803,0.855171415,0.566652944,0.035021295,299.1895143,18.48105856,228.8377804,0.5,3299.898046,24051.21692,3792.971686,1678.755228,-6.751608036,0.086196985,0.035021295,0.420255031,0.183194967,18.48105856,115.2288815,0,0.120819866,0.12820514,4.6558404,0,12.7423,16.77548032,0,115.17645,9.5073462,56.89810617,28.22284525,31.51327258,354.45648,78.297287,2.344015629,1.263846585,0.31356117,2.460555476,36.70707842,44.38957684,41.801922,1.379938541,0.450322112,2.531682721,2.000917031,0.01594248,1652.575498,152.7144911,4.476513432,4.128347481,4.753953488,3.015717105,3.394180933,3.366358161,-2.710253339,-5.170575143,1.499814339,166.3207498,20.59845418,-1.504720681,0.006141007,0.289328759,0.26445964,0.383648228,0.606006778,0.132770618,0.589752543,1.01500742,1.090775189,1.288736512,2.882867045,2.859750711,0.743675561,1.481553964,1878.702271,914.9551705,0.029572846,894.3567164,79.02990887,32.60011339,10.82917685,1.894130008,6609
12.03276038,7.668645,0.043572566,14.26688015,-175011.004,753.8162138,-14.89507839,114.2178094,454.9264379,319.9377636,960.3163078,132.1206852,1.459752322,2.459752322,0.665634675,29,4.964396285,1.336915816,49.33436533,6,1,0.770544226,-2.787371424,2.800886265,-3.424830605,-0.53807992,0.750307237,2.661601193,-0.494231391,0.845539812,0.18181819,2,3,11.63003096,0.21145511,5425.859996,2742.705913,134.9886689,2683.154109,0.954136349,30,4.685757241,2.225830651,0.971813772,-1.562306599,13.71415694,54.17596562,-148.973754,-0.271018744,25.31262006,128862.8982,15.43613644,-295.4647166,0.880096267,12.46185985,0.009030532,-4.066286141,92.31500715,0.416424159,0.292824179,0.879092302,4.965187218,2.510169901,-0.871939426,-0.380131709,0.12717587,-2.246037944,-0.291437853,0.163234094,-0.624120103,-0.21605732,0.192590555,3.193060288,2.084441712,23.93565019,1.854123179,-4.398935624,3.578115985,7.741729852,10.51406233,2.927813919,0.972983471,10.794771,13.890203,7,7.334365325,0,2,7.994273905,-10.82268483,0,0.143124024,0.917351552,43,4.205882353,11.90735759,6.615954209,-3.28158888,0.052687532,0.138662011,70.09988219,163.5404812,72.31738529,6.377535935,0,18.24096252,56.83745366,92.20958364,180.6365209,0,0,13.16704464,0.862708511,0.429154934,0.026738312,290.9776108,18.13150876,387.4137055,0.5,5243.991422,27587.32782,7667.25239,3285.542651,-8.573066851,0.061747746,0.026738312,0.600128808,0.252067939,18.13150876,189.1734905,0,0.110269244,0.180482722,5.579592712,73.758316,12.7423,15.71747218,75.473625,36.879158,14.83222174,58.76016464,29.35808011,29.43973133,465.21646,0,2.633132817,1.529110464,0.26834276,2.102377263,38.18358281,44.74775518,41.801922,1.425021496,0.401871411,2.431850809,1.910760191,0.020101395,1881.643706,164.2564812,2.720616485,3.571504629,3.504024334,2.587717342,4.234107885,2.834841729,-2.849936508,-6.689748718,1.552121805,174.1165057,2.954702144,-2.247150998,0.008422828,0.433828991,0.434857568,0.355911901,0.6350616,0.18218653,0.631547383,1.364332871,1.197226348,1.203423399,2.32891634,3.896072354,2.724210113,1.538330055,2090.54701,984.0403616,0.658245335,981.0856595,88.67655805,38.4427894,14.52991152,4.25098676,12691
12.06104687,3.911434116,0.009954045,1.116330158,-70690.96954,214.2847745,-11.17961186,46.54852431,211.7908032,105.8315144,413.435954,115.404536,0.011,0.011,0.011,14,2.967,1.305000985,19.989,3,0,1.6312686,-2.470292996,2.369519589,-2.540278062,-0.453423509,0.547948751,2.43887991,-0.254977675,0.667841705,0.090909094,0,4,2,0.090909094,825.7942395,307.9943911,105.9592887,517.7998683,0.94087349,10,0.810543285,-0.00888813,0.739419688,0.162569389,11.97720338,-31.08294159,-30.6523939,-0.457659336,-25.01833706,88265.85721,77.54376688,-59.80916752,0.563601026,6.220101429,0.003900613,5.757227626,60.23971455,0.40047357,0.200100917,0.781782874,1.561484842,0.582341678,-0.842469441,-0.405189869,0.011531585,-1.413623749,-0.29593452,0.086733727,-0.533809545,-0.153114684,0.132609573,2.881596401,1.391537263,8.377212459,2.5546653,-3.430138094,0.99540788,9.387290253,13.89730416,1.0297365,0.038017176,3.1224489,4.0956564,3,0.989,1,0,3.972554901,-3.65079839,1,0.1232602,0.881767176,16,0,3.898851,2.00102897,-1.012029069,0.223747547,0.276751899,93.24101216,30.00509213,0,0,13.25171188,0,8.524203659,154.22928,0.269607888,0,0.197893547,0,0.926691377,0.516151642,0.00066235,154.6967804,0.197893547,145.022023,0.5,501.0354364,3567.323267,415.4294089,92.32706878,-2.909851,0.116955216,0.000210693,0.71312125,0.383283339,0.062508338,114.9405693,0,0.288049932,0.2,0.18464083,0,0,131.58875,0,5.513495,16.60088917,0.18464083,6.2486277,14.947698,123.50229,131.58875,1.753429287,0.420889036,0.49991596,0.062508338,5.620067862,5.620067862,0,3.902701902,2.543393806,2.582501783,1.529482751,0.000363419,924.917087,102.4238933,0.540126651,0.505451202,0.747694791,0.510902407,0.709451582,0.807848412,-2.467783902,-3.56989943,1.26709271,107.3553134,12.94534231,-0.196417303,0.00013977,0.160803598,0.082493704,0.880669436,0.462748381,0.072235428,0.138809096,1.658843425,3.868840616,3.966705218,0.041075323,0.03977857,0,1.429884071,951.2022345,366.0590602,0,353.1137179,18.83215742,8.365266264,3.255388296,0.206016211,805
12.00150548,4.208828599,0.357430695,4.795746357,-137254.0962,409.7558448,-12.90690716,87.58620746,386.6007097,240.6043284,614.9973604,102.2595479,2,3,0.190091001,29,3.619817998,1.341829369,33.809909,4,1,1.005499978,-2.463839279,2.486747764,-2.930051512,-0.50807647,0.80108429,2.441410113,-0.462772925,0.85431087,0.23255815,2,4,11.809909,0.274649058,3289.661126,1612.767675,145.9963942,1676.893501,0.955851232,24,2.775746014,-0.516724067,-2.025678397,-0.395511102,8.583201551,-55.19779861,-99.63715433,-0.11704467,95.49393647,444851.502,65.46643469,-109.7472382,-0.291386555,8.668092776,0.006550682,8.06884099,65.30788592,0.53913125,0.335141533,0.857277919,4.5930271,2.24653242,-0.832258705,-0.389998692,0.132776589,-2.188092441,-0.26386139,0.163208817,-0.560216393,-0.204601994,0.19305076,2.970742114,0.955017779,10.88728623,4.4870343,-6.114120218,1.9106259,8.143495111,12.47377861,1.3585668,0.323068294,9.2415085,10.81142,5,5.809908999,0.190091001,1.809908999,7.207478218,-10.08226632,0,0.609519242,0.798927192,31,4,8.515156705,4.515925294,-2.706016457,0.067774753,0.168125542,40.15477236,130.2434251,19.04426332,3.276793618,0,20.25389887,46.79888657,77.27099771,173.8981981,0,0,13.36588794,0.840630898,0.50810446,0.032455678,268.3031627,17.13396181,259.772043,0.5,4544.566118,4032.503168,3189.005342,1922.061903,-6.703437978,0.08605437,0.032455678,0.487476808,0.18715937,17.13396181,115.9754195,0,0.120039545,0.84615386,4.6558404,36.879158,12.7423,50.4349342,0,0,9.5073462,60.51415548,32.5978185,23.52225002,390.60049,0,2.634730278,1.839867799,0.31356117,1.080206598,42.39723776,45.76992563,41.801922,1.602809774,1.237827939,2.478932119,2.079773603,0.006303068,1244.084445,130.9747887,1.080843185,1.237704311,0.936382309,0.807383019,1.326221725,1.392388648,-2.811992115,-7.632003974,1.248374388,102.899002,-20.33448795,-0.208227877,0.00325939,0.290297246,0.31727076,0.157910557,0.390167625,0.0621067,0.400376864,0.603091837,1.135640869,1.330392514,1.115898724,0.90575354,0.727386879,1.740488019,1415.807333,698.4930824,0.566395205,718.8275703,57.30028281,23.487615,7.057753799,1.046150689,6381
12.01370075,6.90823832,0.03805856,8.278292477,-137273.5849,403.5050982,-12.73352074,87.62382975,469.4302963,313.4950242,776.9282066,124.2550065,2,3,0.133668342,29,3.732663317,1.341651198,33.86633166,4,1,0.933504937,-2.463810579,2.486363103,-2.930062286,-0.53807992,0.80591482,2.439922713,-0.49986199,0.85431087,0.23255815,2,4,11.86633166,0.275961213,4024.481056,2101.869017,155.935273,1922.612055,0.954906401,26,2.646679518,0.74499309,-0.909480276,-0.228505348,8.168558574,-47.69718813,-87.64477087,-0.085537177,59.34671101,251290.461,0.721359443,-110.7010099,-0.25720423,8.887948341,0.006806465,7.054157045,70.75342778,0.520938848,0.347731437,0.862146494,4.466990648,2.331426416,-0.831218828,-0.389998386,0.133533091,-2.187952444,-0.26386139,0.16445385,-0.560188803,-0.21605732,0.19305076,2.93897913,0.761692866,11.13057333,4.2485576,-6.065393515,1.9405211,8.294354477,12.90229609,1.2560105,0.258477267,9.2415085,10.81142,5,5.866331658,0.133668342,1.866331658,7.140756757,-10.08089017,0,0.123166362,0.927226024,31,4,8.572989936,4.563432378,-2.69710072,0.066955921,0.168671511,39.77676587,131.1123826,18.412862,2.30417835,0,20.88530013,48.25780948,75.83340769,174.8448357,0,0,13.42825947,0.837305384,0.506409263,0.031850303,267.4993102,16.82105952,260.7493015,0.5,2859.033311,20128.22773,3062.466704,1422.365069,-6.704792133,0.085422783,0.031850303,0.488003568,0.188021929,16.82105952,116.1488244,0,0.119542843,0.53846157,4.6558404,36.879158,12.7423,49.48784996,0,0,9.5073462,61.35408779,33.61403291,21.6661033,390.60049,0,2.257912635,1.291549061,0.31356117,0.759580537,43.71894227,46.09055162,41.801922,1.423100436,0.487490589,2.507200786,1.953392986,0.008828735,1551.635851,131.8715043,3.540082842,3.208222726,3.865238866,4.187249122,4.392085372,4.177402813,-2.632763696,-4.687958644,1.473308806,138.5033396,-25.10095217,-1.608471184,0.003449641,0.328295688,0.338055157,0.468463436,0.763224361,0.199295392,0.516549609,0.9488088,0.937498346,1.227041293,3.101149217,0.683759269,9.83E-05,1.50547695,1768.041793,846.3429938,2.00E-06,871.443946,82.21707855,33.21411646,10.49084907,1.648666664,6865
11.46688153,7.626311956,0.034190942,13.86027507,-146668.1444,383.5492538,-12.37641551,84.3661838,432.8265033,438.6934242,795.5206779,133.0981637,2,3,0.278974359,29,3.442051282,1.520770633,27.72102564,4,1,0.951574676,-2.363976333,2.397038059,-2.91621517,-0.53807992,0.825991836,2.443986265,-0.49986199,0.865767836,0.18604651,2,3,9.721025641,0.22607037,3669.488567,2963.462511,7.636243327,706.0260533,1.043355156,26,4.247624785,1.902016117,0.462617983,0.139684242,7.177788094,-60.54560461,-101.406229,-0.196296482,36.28636595,105725.3783,-15.43943071,-112.493193,-0.209382858,8.593261356,0.020360778,10.36871633,71.63256903,0.46607433,0.472398108,0.856661681,3.951629432,3.191150742,-0.83335762,-0.384519008,0.125435851,-2.187883319,-0.26386139,0.23358742,-0.559996276,-0.21605732,0.304795004,2.913091631,1.732950497,9.650751833,5.7243791,-7.232204104,1.8572108,7.983797305,11.82059063,1.526123,0.399495722,8.7552004,10.95743,5,5.721025641,0,2.721025641,8.130012512,-11.43007418,0,0.135427001,0.911089032,31,3.721025641,8.476051354,4.305439733,-2.584413948,0.071336228,0.176070566,14.07269875,101.3197651,42.74324873,4.808967253,0,19.25924414,44.50062612,120.1285115,164.0407385,0,0,13.26763326,0.846073288,0.571058286,0.03336515,301.7961253,17.62688092,226.7045544,0.5,4069.26202,25857.64315,3920.992052,2592.184093,-6.75530466,0.086511841,0.03336515,0.421754614,0.185554981,17.62688092,115.7022525,0,0.119856134,0.12820514,4.6558404,0,12.7423,14.19007834,0,115.17645,9.5073462,59.19099906,30.99696256,26.44626238,354.45648,78.297287,2.317657275,1.248595943,0.31356117,1.585293053,40.31513923,45.26483928,41.801922,1.549971303,0.468366443,2.552489581,2.070843336,0.013445503,1702.091768,160.1648595,4.15710906,4.201656996,4.372468542,4.076007075,3.575454428,2.958262589,-2.725590544,-5.026829736,1.515767555,189.1433946,37.94137462,-1.661435643,0.005223507,0.294376912,0.236548934,0.290044914,0.499473493,0.145341113,0.627616363,1.171449576,1.254733763,1.400391585,2.667907346,1.926484904,0.194011589,1.470190173,1934.445941,948.7312833,0.01116736,910.7899086,81.14395931,33.70416441,11.1240707,1.913681351,6737
